,store_nbr,family,year,month,sales
672,1,FROZEN FOODS,2014,1,3537.442
673,1,FROZEN FOODS,2014,2,3328.427
674,1,FROZEN FOODS,2014,3,3438.566
675,1,FROZEN FOODS,2014,4,3403.996
676,1,FROZEN FOODS,2014,5,3180.352
677,1,FROZEN FOODS,2014,6,3392.897
678,1,FROZEN FOODS,2014,7,3539.914
679,1,FROZEN FOODS,2014,8,3232.753
680,1,FROZEN FOODS,2014,9,3313.127
681,1,FROZEN FOODS,2014,10,3313.445
682,1,FROZEN FOODS,2014,11,3076.006
683,1,FROZEN FOODS,2014,12,9709.184
684,1,FROZEN FOODS,2015,1,3481.561
685,1,FROZEN FOODS,2015,2,3034.458
686,1,FROZEN FOODS,2015,3,3626.223
687,1,FROZEN FOODS,2015,4,3229.277
688,1,FROZEN FOODS,2015,5,3779.7239
689,1,FROZEN FOODS,2015,6,3579.91
690,1,FROZEN FOODS,2015,7,3477.845
691,1,FROZEN FOODS,2015,8,3469.835
692,1,FROZEN FOODS,2015,9,3551.139
693,1,FROZEN FOODS,2015,10,3662.302
694,1,FROZEN FOODS,2015,11,3546.901
695,1,FROZEN FOODS,2015,12,17163.154
696,1,FROZEN FOODS,2016,1,3574.5059
697,1,FROZEN FOODS,2016,2,3193.054
698,1,FROZEN FOODS,2016,3,3422.896
699,1,FROZEN FOODS,2016,4,3081.217
700,1,FROZEN FOODS,2016,5,3353.854
701,1,FROZEN FOODS,2016,6,3371.24
702,1,FROZEN FOODS,2016,7,3418.154
703,1,FROZEN FOODS,2016,8,3187.746
704,1,FROZEN FOODS,2016,9,3096.768
705,1,FROZEN FOODS,2016,10,3036.963
706,1,FROZEN FOODS,2016,11,3142.568
707,1,FROZEN FOODS,2016,12,12484.674
708,1,FROZEN FOODS,2017,1,3129.068
709,1,FROZEN FOODS,2017,2,2619.384
710,1,FROZEN FOODS,2017,3,3417.082
711,1,FROZEN FOODS,2017,4,3110.698
712,1,FROZEN FOODS,2017,5,3602.078
713,1,FROZEN FOODS,2017,6,3829.336
714,1,FROZEN FOODS,2017,7,3844.205
715,1,FROZEN FOODS,2017,8,1826.626
716,1,FROZEN FOODS,2017,9,0.0
717,1,FROZEN FOODS,2017,10,0.0
718,1,FROZEN FOODS,2017,11,0.0
719,1,FROZEN FOODS,2017,12,0.0
720,1,GROCERY I,2013,1,53397.0
721,1,GROCERY I,2013,2,45447.0
722,1,GROCERY I,2013,3,52736.0
723,1,GROCERY I,2013,4,54654.0
724,1,GROCERY I,2013,5,55290.0
725,1,GROCERY I,2013,6,55364.0
726,1,GROCERY I,2013,7,57737.0
727,1,GROCERY I,2013,8,54890.0
728,1,GROCERY I,2013,9,54105.0
729,1,GROCERY I,2013,10,60112.0
730,1,GROCERY I,2013,11,60000.0
731,1,GROCERY I,2013,12,71909.0
732,1,GROCERY I,2014,1,59247.0
733,1,GROCERY I,2014,2,54641.0
734,1,GROCERY I,2014,3,58817.0
735,1,GROCERY I,2014,4,59559.0
736,1,GROCERY I,2014,5,62500.0
737,1,GROCERY I,2014,6,59838.0
738,1,GROCERY I,2014,7,62448.0
739,1,GROCERY I,2014,8,58542.0
740,1,GROCERY I,2014,9,62179.0
741,1,GROCERY I,2014,10,65279.0
742,1,GROCERY I,2014,11,61701.0
743,1,GROCERY I,2014,12,77093.0
744,1,GROCERY I,2015,1,64238.0
745,1,GROCERY I,2015,2,56215.0
746,1,GROCERY I,2015,3,67916.0
747,1,GROCERY I,2015,4,65581.0
748,1,GROCERY I,2015,5,66099.0
749,1,GROCERY I,2015,6,66759.0
750,1,GROCERY I,2015,7,66349.0
751,1,GROCERY I,2015,8,65610.0
752,1,GROCERY I,2015,9,68384.0
753,1,GROCERY I,2015,10,73869.0
754,1,GROCERY I,2015,11,67104.0
755,1,GROCERY I,2015,12,85544.0
756,1,GROCERY I,2016,1,69561.0
757,1,GROCERY I,2016,2,66589.0
758,1,GROCERY I,2016,3,73822.0
759,1,GROCERY I,2016,4,96190.0
760,1,GROCERY I,2016,5,75189.0
761,1,GROCERY I,2016,6,74182.0
762,1,GROCERY I,2016,7,73278.0
763,1,GROCERY I,2016,8,69767.0
764,1,GROCERY I,2016,9,70531.0
765,1,GROCERY I,2016,10,76618.0
766,1,GROCERY I,2016,11,75399.0
767,1,GROCERY I,2016,12,98078.0
768,1,GROCERY I,2017,1,80592.0
769,1,GROCERY I,2017,2,72062.0
770,1,GROCERY I,2017,3,89992.0
771,1,GROCERY I,2017,4,75612.0
772,1,GROCERY I,2017,5,79351.0
773,1,GROCERY I,2017,6,84136.0
774,1,GROCERY I,2017,7,77898.0
775,1,GROCERY I,2017,8,33823.0
776,1,GROCERY I,2017,9,0.0
777,1,GROCERY I,2017,10,0.0
778,1,GROCERY I,2017,11,0.0
779,1,GROCERY I,2017,12,0.0
780,1,GROCERY II,2013,1,739.0
781,1,GROCERY II,2013,2,584.0
782,1,GROCERY II,2013,3,682.0
783,1,GROCERY II,2013,4,682.0
784,1,GROCERY II,2013,5,792.0
785,1,GROCERY II,2013,6,689.0
786,1,GROCERY II,2013,7,703.0
787,1,GROCERY II,2013,8,648.0
788,1,GROCERY II,2013,9,477.0
789,1,GROCERY II,2013,10,561.0
790,1,GROCERY II,2013,11,624.0
791,1,GROCERY II,2013,12,956.0
792,1,GROCERY II,2014,1,652.0
793,1,GROCERY II,2014,2,414.0
794,1,GROCERY II,2014,3,674.0
795,1,GROCERY II,2014,4,673.0
796,1,GROCERY II,2014,5,684.0
797,1,GROCERY II,2014,6,637.0
798,1,GROCERY II,2014,7,734.0
799,1,GROCERY II,2014,8,640.0
800,1,GROCERY II,2014,9,694.0
801,1,GROCERY II,2014,10,708.0
802,1,GROCERY II,2014,11,817.0
803,1,GROCERY II,2014,12,1182.0
804,1,GROCERY II,2015,1,766.0
805,1,GROCERY II,2015,2,696.0
806,1,GROCERY II,2015,3,642.0
807,1,GROCERY II,2015,4,704.0
808,1,GROCERY II,2015,5,804.0
809,1,GROCERY II,2015,6,685.0
810,1,GROCERY II,2015,7,703.0
811,1,GROCERY II,2015,8,703.0
812,1,GROCERY II,2015,9,619.0
813,1,GROCERY II,2015,10,532.0
814,1,GROCERY II,2015,11,607.0
815,1,GROCERY II,2015,12,903.0
816,1,GROCERY II,2016,1,571.0
817,1,GROCERY II,2016,2,537.0
818,1,GROCERY II,2016,3,671.0
819,1,GROCERY II,2016,4,611.0
820,1,GROCERY II,2016,5,598.0
821,1,GROCERY II,2016,6,646.0
822,1,GROCERY II,2016,7,420.0
823,1,GROCERY II,2016,8,471.0
824,1,GROCERY II,2016,9,499.0
825,1,GROCERY II,2016,10,567.0
826,1,GROCERY II,2016,11,499.0
827,1,GROCERY II,2016,12,870.0
828,1,GROCERY II,2017,1,544.0
829,1,GROCERY II,2017,2,518.0
830,1,GROCERY II,2017,3,698.0
831,1,GROCERY II,2017,4,548.0
832,1,GROCERY II,2017,5,781.0
833,1,GROCERY II,2017,6,780.0
834,1,GROCERY II,2017,7,684.0
835,1,GROCERY II,2017,8,260.0
836,1,GROCERY II,2017,9,0.0
837,1,GROCERY II,2017,10,0.0
838,1,GROCERY II,2017,11,0.0
839,1,GROCERY II,2017,12,0.0
840,1,HARDWARE,2013,1,55.0
841,1,HARDWARE,2013,2,62.0
842,1,HARDWARE,2013,3,43.0
843,1,HARDWARE,2013,4,38.0
844,1,HARDWARE,2013,5,33.0
845,1,HARDWARE,2013,6,31.0
846,1,HARDWARE,2013,7,23.0
847,1,HARDWARE,2013,8,58.0
848,1,HARDWARE,2013,9,37.0
849,1,HARDWARE,2013,10,50.0
850,1,HARDWARE,2013,11,49.0
851,1,HARDWARE,2013,12,43.0
852,1,HARDWARE,2014,1,76.0
853,1,HARDWARE,2014,2,41.0
854,1,HARDWARE,2014,3,63.0
855,1,HARDWARE,2014,4,29.0
856,1,HARDWARE,2014,5,46.0
857,1,HARDWARE,2014,6,40.0
858,1,HARDWARE,2014,7,51.0
859,1,HARDWARE,2014,8,30.0
860,1,HARDWARE,2014,9,48.0
861,1,HARDWARE,2014,10,44.0
862,1,HARDWARE,2014,11,56.0
863,1,HARDWARE,2014,12,72.0
864,1,HARDWARE,2015,1,13.0
865,1,HARDWARE,2015,2,21.0
866,1,HARDWARE,2015,3,47.0
867,1,HARDWARE,2015,4,38.0
868,1,HARDWARE,2015,5,33.0
869,1,HARDWARE,2015,6,50.0
870,1,HARDWARE,2015,7,45.0
871,1,HARDWARE,2015,8,61.0
872,1,HARDWARE,2015,9,56.0
873,1,HARDWARE,2015,10,47.0
874,1,HARDWARE,2015,11,46.0
875,1,HARDWARE,2015,12,63.0
876,1,HARDWARE,2016,1,22.0
877,1,HARDWARE,2016,2,42.0
878,1,HARDWARE,2016,3,31.0
879,1,HARDWARE,2016,4,76.0
880,1,HARDWARE,2016,5,51.0
881,1,HARDWARE,2016,6,55.0
882,1,HARDWARE,2016,7,66.0
883,1,HARDWARE,2016,8,44.0
884,1,HARDWARE,2016,9,45.0
885,1,HARDWARE,2016,10,66.0
886,1,HARDWARE,2016,11,70.0
887,1,HARDWARE,2016,12,60.0
888,1,HARDWARE,2017,1,50.0
889,1,HARDWARE,2017,2,44.0
890,1,HARDWARE,2017,3,65.0
891,1,HARDWARE,2017,4,66.0
892,1,HARDWARE,2017,5,56.0
893,1,HARDWARE,2017,6,69.0
894,1,HARDWARE,2017,7,54.0
895,1,HARDWARE,2017,8,24.0
896,1,HARDWARE,2017,9,0.0
897,1,HARDWARE,2017,10,0.0
898,1,HARDWARE,2017,11,0.0
899,1,HARDWARE,2017,12,0.0
900,1,HOME AND KITCHEN I,2013,1,0.0
901,1,HOME AND KITCHEN I,2013,2,0.0
902,1,HOME AND KITCHEN I,2013,3,0.0
903,1,HOME AND KITCHEN I,2013,4,0.0
904,1,HOME AND KITCHEN I,2013,5,0.0
905,1,HOME AND KITCHEN I,2013,6,0.0
906,1,HOME AND KITCHEN I,2013,7,0.0
907,1,HOME AND KITCHEN I,2013,8,0.0
908,1,HOME AND KITCHEN I,2013,9,0.0
909,1,HOME AND KITCHEN I,2013,10,0.0
910,1,HOME AND KITCHEN I,2013,11,0.0
911,1,HOME AND KITCHEN I,2013,12,0.0
912,1,HOME AND KITCHEN I,2014,1,505.0
913,1,HOME AND KITCHEN I,2014,2,0.0
914,1,HOME AND KITCHEN I,2014,3,471.0
915,1,HOME AND KITCHEN I,2014,4,0.0
916,1,HOME AND KITCHEN I,2014,5,0.0
917,1,HOME AND KITCHEN I,2014,6,0.0
918,1,HOME AND KITCHEN I,2014,7,798.0
919,1,HOME AND KITCHEN I,2014,8,0.0
920,1,HOME AND KITCHEN I,2014,9,746.0
921,1,HOME AND KITCHEN I,2014,10,830.0
922,1,HOME AND KITCHEN I,2014,11,596.0
923,1,HOME AND KITCHEN I,2014,12,959.0
924,1,HOME AND KITCHEN I,2015,1,745.0
925,1,HOME AND KITCHEN I,2015,2,575.0
926,1,HOME AND KITCHEN I,2015,3,625.0
927,1,HOME AND KITCHEN I,2015,4,625.0
928,1,HOME AND KITCHEN I,2015,5,579.0
929,1,HOME AND KITCHEN I,2015,6,750.0
930,1,HOME AND KITCHEN I,2015,7,613.0
931,1,HOME AND KITCHEN I,2015,8,523.0
932,1,HOME AND KITCHEN I,2015,9,625.0
933,1,HOME AND KITCHEN I,2015,10,749.0
934,1,HOME AND KITCHEN I,2015,11,580.0
935,1,HOME AND KITCHEN I,2015,12,792.0
936,1,HOME AND KITCHEN I,2016,1,587.0
937,1,HOME AND KITCHEN I,2016,2,419.0
938,1,HOME AND KITCHEN I,2016,3,482.0
939,1,HOME AND KITCHEN I,2016,4,543.0
940,1,HOME AND KITCHEN I,2016,5,582.0
941,1,HOME AND KITCHEN I,2016,6,699.0
942,1,HOME AND KITCHEN I,2016,7,467.0
943,1,HOME AND KITCHEN I,2016,8,1207.0
944,1,HOME AND KITCHEN I,2016,9,559.0
945,1,HOME AND KITCHEN I,2016,10,692.0
946,1,HOME AND KITCHEN I,2016,11,603.0
947,1,HOME AND KITCHEN I,2016,12,723.0
948,1,HOME AND KITCHEN I,2017,1,830.0
949,1,HOME AND KITCHEN I,2017,2,519.0
950,1,HOME AND KITCHEN I,2017,3,483.0
951,1,HOME AND KITCHEN I,2017,4,536.0
952,1,HOME AND KITCHEN I,2017,5,569.0
953,1,HOME AND KITCHEN I,2017,6,709.0
954,1,HOME AND KITCHEN I,2017,7,726.0
955,1,HOME AND KITCHEN I,2017,8,385.0
956,1,HOME AND KITCHEN I,2017,9,0.0
957,1,HOME AND KITCHEN I,2017,10,0.0
958,1,HOME AND KITCHEN I,2017,11,0.0
959,1,HOME AND KITCHEN I,2017,12,0.0
960,1,HOME AND KITCHEN II,2013,1,0.0
961,1,HOME AND KITCHEN II,2013,2,0.0
962,1,HOME AND KITCHEN II,2013,3,0.0
963,1,HOME AND KITCHEN II,2013,4,0.0
964,1,HOME AND KITCHEN II,2013,5,0.0
965,1,HOME AND KITCHEN II,2013,6,0.0
966,1,HOME AND KITCHEN II,2013,7,0.0
967,1,HOME AND KITCHEN II,2013,8,0.0
968,1,HOME AND KITCHEN II,2013,9,0.0
969,1,HOME AND KITCHEN II,2013,10,0.0
970,1,HOME AND KITCHEN II,2013,11,0.0
971,1,HOME AND KITCHEN II,2013,12,0.0
972,1,HOME AND KITCHEN II,2014,1,185.0
973,1,HOME AND KITCHEN II,2014,2,0.0
974,1,HOME AND KITCHEN II,2014,3,167.0
975,1,HOME AND KITCHEN II,2014,4,0.0
976,1,HOME AND KITCHEN II,2014,5,0.0
977,1,HOME AND KITCHEN II,2014,6,0.0
978,1,HOME AND KITCHEN II,2014,7,161.0
979,1,HOME AND KITCHEN II,2014,8,0.0
980,1,HOME AND KITCHEN II,2014,9,142.0
981,1,HOME AND KITCHEN II,2014,10,154.0
982,1,HOME AND KITCHEN II,2014,11,126.0
983,1,HOME AND KITCHEN II,2014,12,270.0
984,1,HOME AND KITCHEN II,2015,1,298.0
985,1,HOME AND KITCHEN II,2015,2,305.0
986,1,HOME AND KITCHEN II,2015,3,255.0
987,1,HOME AND KITCHEN II,2015,4,204.0
988,1,HOME AND KITCHEN II,2015,5,200.0
989,1,HOME AND KITCHEN II,2015,6,707.0
990,1,HOME AND KITCHEN II,2015,7,263.0
991,1,HOME AND KITCHEN II,2015,8,466.0
992,1,HOME AND KITCHEN II,2015,9,732.0
993,1,HOME AND KITCHEN II,2015,10,1150.0
994,1,HOME AND KITCHEN II,2015,11,625.0
995,1,HOME AND KITCHEN II,2015,12,913.0
996,1,HOME AND KITCHEN II,2016,1,594.0
997,1,HOME AND KITCHEN II,2016,2,781.0
998,1,HOME AND KITCHEN II,2016,3,832.0
999,1,HOME AND KITCHEN II,2016,4,1155.0
1000,1,HOME AND KITCHEN II,2016,5,603.0
1001,1,HOME AND KITCHEN II,2016,6,565.0
1002,1,HOME AND KITCHEN II,2016,7,793.0
1003,1,HOME AND KITCHEN II,2016,8,708.0
1004,1,HOME AND KITCHEN II,2016,9,715.0
1005,1,HOME AND KITCHEN II,2016,10,919.0
1006,1,HOME AND KITCHEN II,2016,11,738.0
1007,1,HOME AND KITCHEN II,2016,12,898.0
1008,1,HOME AND KITCHEN II,2017,1,601.0
1009,1,HOME AND KITCHEN II,2017,2,751.0
1010,1,HOME AND KITCHEN II,2017,3,764.0
1011,1,HOME AND KITCHEN II,2017,4,548.0
1012,1,HOME AND KITCHEN II,2017,5,609.0
1013,1,HOME AND KITCHEN II,2017,6,823.0
1014,1,HOME AND KITCHEN II,2017,7,724.0
1015,1,HOME AND KITCHEN II,2017,8,352.0
1016,1,HOME AND KITCHEN II,2017,9,0.0
1017,1,HOME AND KITCHEN II,2017,10,0.0
1018,1,HOME AND KITCHEN II,2017,11,0.0
1019,1,HOME AND KITCHEN II,2017,12,0.0
1020,1,HOME APPLIANCES,2013,1,2.0
1021,1,HOME APPLIANCES,2013,2,0.0
1022,1,HOME APPLIANCES,2013,3,7.0
1023,1,HOME APPLIANCES,2013,4,9.0
1024,1,HOME APPLIANCES,2013,5,12.0
1025,1,HOME APPLIANCES,2013,6,7.0
1026,1,HOME APPLIANCES,2013,7,6.0
1027,1,HOME APPLIANCES,2013,8,11.0
1028,1,HOME APPLIANCES,2013,9,12.0
1029,1,HOME APPLIANCES,2013,10,8.0
1030,1,HOME APPLIANCES,2013,11,12.0
1031,1,HOME APPLIANCES,2013,12,8.0
1032,1,HOME APPLIANCES,2014,1,11.0
1033,1,HOME APPLIANCES,2014,2,14.0
1034,1,HOME APPLIANCES,2014,3,8.0
1035,1,HOME APPLIANCES,2014,4,20.0
1036,1,HOME APPLIANCES,2014,5,9.0
1037,1,HOME APPLIANCES,2014,6,11.0
1038,1,HOME APPLIANCES,2014,7,9.0
1039,1,HOME APPLIANCES,2014,8,12.0
1040,1,HOME APPLIANCES,2014,9,23.0
1041,1,HOME APPLIANCES,2014,10,15.0
1042,1,HOME APPLIANCES,2014,11,0.0
1043,1,HOME APPLIANCES,2014,12,14.0
1044,1,HOME APPLIANCES,2015,1,13.0
1045,1,HOME APPLIANCES,2015,2,16.0
1046,1,HOME APPLIANCES,2015,3,33.0
1047,1,HOME APPLIANCES,2015,4,17.0
1048,1,HOME APPLIANCES,2015,5,8.0
1049,1,HOME APPLIANCES,2015,6,0.0
1050,1,HOME APPLIANCES,2015,7,0.0
1051,1,HOME APPLIANCES,2015,8,11.0
1052,1,HOME APPLIANCES,2015,9,1.0
1053,1,HOME APPLIANCES,2015,10,22.0
1054,1,HOME APPLIANCES,2015,11,12.0
1055,1,HOME APPLIANCES,2015,12,12.0
1056,1,HOME APPLIANCES,2016,1,16.0
1057,1,HOME APPLIANCES,2016,2,15.0
1058,1,HOME APPLIANCES,2016,3,0.0
1059,1,HOME APPLIANCES,2016,4,4.0
1060,1,HOME APPLIANCES,2016,5,27.0
1061,1,HOME APPLIANCES,2016,6,2.0
1062,1,HOME APPLIANCES,2016,7,0.0
1063,1,HOME APPLIANCES,2016,8,0.0
1064,1,HOME APPLIANCES,2016,9,0.0
1065,1,HOME APPLIANCES,2016,10,0.0
1066,1,HOME APPLIANCES,2016,11,0.0
1067,1,HOME APPLIANCES,2016,12,0.0
1068,1,HOME APPLIANCES,2017,1,16.0
1069,1,HOME APPLIANCES,2017,2,20.0
1070,1,HOME APPLIANCES,2017,3,12.0
1071,1,HOME APPLIANCES,2017,4,13.0
1072,1,HOME APPLIANCES,2017,5,17.0
1073,1,HOME APPLIANCES,2017,6,22.0
1074,1,HOME APPLIANCES,2017,7,20.0
1075,1,HOME APPLIANCES,2017,8,0.0
1076,1,HOME APPLIANCES,2017,9,0.0
1077,1,HOME APPLIANCES,2017,10,0.0
1078,1,HOME APPLIANCES,2017,11,0.0
1079,1,HOME APPLIANCES,2017,12,0.0
1080,1,HOME CARE,2013,1,0.0
1081,1,HOME CARE,2013,2,0.0
1082,1,HOME CARE,2013,3,0.0
1083,1,HOME CARE,2013,4,0.0
1084,1,HOME CARE,2013,5,0.0
1085,1,HOME CARE,2013,6,0.0
1086,1,HOME CARE,2013,7,0.0
1087,1,HOME CARE,2013,8,0.0
1088,1,HOME CARE,2013,9,0.0
1089,1,HOME CARE,2013,10,0.0
1090,1,HOME CARE,2013,11,0.0
1091,1,HOME CARE,2013,12,0.0
1092,1,HOME CARE,2014,1,5102.0
1093,1,HOME CARE,2014,2,0.0
1094,1,HOME CARE,2014,3,4400.0
1095,1,HOME CARE,2014,4,0.0
1096,1,HOME CARE,2014,5,0.0
1097,1,HOME CARE,2014,6,0.0
1098,1,HOME CARE,2014,7,4781.0
1099,1,HOME CARE,2014,8,0.0
1100,1,HOME CARE,2014,9,4545.0
1101,1,HOME CARE,2014,10,4824.0
1102,1,HOME CARE,2014,11,4351.0
1103,1,HOME CARE,2014,12,4319.0
1104,1,HOME CARE,2015,1,0.0
1105,1,HOME CARE,2015,2,0.0
1106,1,HOME CARE,2015,3,0.0
1107,1,HOME CARE,2015,4,0.0
1108,1,HOME CARE,2015,5,4029.0
1109,1,HOME CARE,2015,6,5080.0
1110,1,HOME CARE,2015,7,4685.0
1111,1,HOME CARE,2015,8,4863.0
1112,1,HOME CARE,2015,9,4981.0
1113,1,HOME CARE,2015,10,4929.0
1114,1,HOME CARE,2015,11,4273.0
1115,1,HOME CARE,2015,12,4924.0
1116,1,HOME CARE,2016,1,4936.0
1117,1,HOME CARE,2016,2,4572.0
1118,1,HOME CARE,2016,3,4933.0
1119,1,HOME CARE,2016,4,6548.0
1120,1,HOME CARE,2016,5,4945.0
1121,1,HOME CARE,2016,6,4674.0
1122,1,HOME CARE,2016,7,4757.0
1123,1,HOME CARE,2016,8,4766.0
1124,1,HOME CARE,2016,9,4882.0
1125,1,HOME CARE,2016,10,5203.0
1126,1,HOME CARE,2016,11,4934.0
1127,1,HOME CARE,2016,12,5254.0
1128,1,HOME CARE,2017,1,5863.0
1129,1,HOME CARE,2017,2,4672.0
1130,1,HOME CARE,2017,3,5942.0
1131,1,HOME CARE,2017,4,4733.0
1132,1,HOME CARE,2017,5,5379.0
1133,1,HOME CARE,2017,6,4964.0
1134,1,HOME CARE,2017,7,5654.0
1135,1,HOME CARE,2017,8,2365.0
1136,1,HOME CARE,2017,9,0.0
1137,1,HOME CARE,2017,10,0.0
1138,1,HOME CARE,2017,11,0.0
1139,1,HOME CARE,2017,12,0.0
1140,1,LADIESWEAR,2013,1,0.0
1141,1,LADIESWEAR,2013,2,0.0
1142,1,LADIESWEAR,2013,3,0.0
1143,1,LADIESWEAR,2013,4,0.0
1144,1,LADIESWEAR,2013,5,0.0
1145,1,LADIESWEAR,2013,6,0.0
1146,1,LADIESWEAR,2013,7,0.0
1147,1,LADIESWEAR,2013,8,0.0
1148,1,LADIESWEAR,2013,9,0.0
1149,1,LADIESWEAR,2013,10,0.0
1150,1,LADIESWEAR,2013,11,0.0
1151,1,LADIESWEAR,2013,12,0.0
1152,1,LADIESWEAR,2014,1,671.0
1153,1,LADIESWEAR,2014,2,0.0
1154,1,LADIESWEAR,2014,3,438.0
1155,1,LADIESWEAR,2014,4,0.0
1156,1,LADIESWEAR,2014,5,0.0
1157,1,LADIESWEAR,2014,6,0.0
1158,1,LADIESWEAR,2014,7,587.0
1159,1,LADIESWEAR,2014,8,0.0
1160,1,LADIESWEAR,2014,9,673.0
1161,1,LADIESWEAR,2014,10,610.0
1162,1,LADIESWEAR,2014,11,547.0
1163,1,LADIESWEAR,2014,12,684.0
1164,1,LADIESWEAR,2015,1,0.0
1165,1,LADIESWEAR,2015,2,0.0
1166,1,LADIESWEAR,2015,3,0.0
1167,1,LADIESWEAR,2015,4,0.0
1168,1,LADIESWEAR,2015,5,0.0
1169,1,LADIESWEAR,2015,6,529.0
1170,1,LADIESWEAR,2015,7,467.0
1171,1,LADIESWEAR,2015,8,420.0
1172,1,LADIESWEAR,2015,9,502.0
1173,1,LADIESWEAR,2015,10,482.0
1174,1,LADIESWEAR,2015,11,365.0
1175,1,LADIESWEAR,2015,12,538.0
1176,1,LADIESWEAR,2016,1,473.0
1177,1,LADIESWEAR,2016,2,410.0
1178,1,LADIESWEAR,2016,3,420.0
1179,1,LADIESWEAR,2016,4,392.0
1180,1,LADIESWEAR,2016,5,473.0
1181,1,LADIESWEAR,2016,6,450.0
1182,1,LADIESWEAR,2016,7,449.0
1183,1,LADIESWEAR,2016,8,409.0
1184,1,LADIESWEAR,2016,9,400.0
1185,1,LADIESWEAR,2016,10,449.0
1186,1,LADIESWEAR,2016,11,441.0
1187,1,LADIESWEAR,2016,12,450.0
1188,1,LADIESWEAR,2017,1,398.0
1189,1,LADIESWEAR,2017,2,447.0
1190,1,LADIESWEAR,2017,3,439.0
1191,1,LADIESWEAR,2017,4,386.0
1192,1,LADIESWEAR,2017,5,423.0
1193,1,LADIESWEAR,2017,6,409.0
1194,1,LADIESWEAR,2017,7,408.0
1195,1,LADIESWEAR,2017,8,196.0
1196,1,LADIESWEAR,2017,9,0.0
1197,1,LADIESWEAR,2017,10,0.0
1198,1,LADIESWEAR,2017,11,0.0
1199,1,LADIESWEAR,2017,12,0.0
1200,1,LAWN AND GARDEN,2013,1,147.0
1201,1,LAWN AND GARDEN,2013,2,98.0
1202,1,LAWN AND GARDEN,2013,3,147.0
1203,1,LAWN AND GARDEN,2013,4,161.0
1204,1,LAWN AND GARDEN,2013,5,168.0
1205,1,LAWN AND GARDEN,2013,6,143.0
1206,1,LAWN AND GARDEN,2013,7,161.0
1207,1,LAWN AND GARDEN,2013,8,162.0
1208,1,LAWN AND GARDEN,2013,9,156.0
1209,1,LAWN AND GARDEN,2013,10,169.0
1210,1,LAWN AND GARDEN,2013,11,166.0
1211,1,LAWN AND GARDEN,2013,12,167.0
1212,1,LAWN AND GARDEN,2014,1,150.0
1213,1,LAWN AND GARDEN,2014,2,179.0
1214,1,LAWN AND GARDEN,2014,3,280.0
1215,1,LAWN AND GARDEN,2014,4,242.0
1216,1,LAWN AND GARDEN,2014,5,206.0
1217,1,LAWN AND GARDEN,2014,6,271.0
1218,1,LAWN AND GARDEN,2014,7,272.0
1219,1,LAWN AND GARDEN,2014,8,252.0
1220,1,LAWN AND GARDEN,2014,9,287.0
1221,1,LAWN AND GARDEN,2014,10,296.0
1222,1,LAWN AND GARDEN,2014,11,256.0
1223,1,LAWN AND GARDEN,2014,12,268.0
1224,1,LAWN AND GARDEN,2015,1,294.0
1225,1,LAWN AND GARDEN,2015,2,242.0
1226,1,LAWN AND GARDEN,2015,3,271.0
1227,1,LAWN AND GARDEN,2015,4,221.0
1228,1,LAWN AND GARDEN,2015,5,259.0
1229,1,LAWN AND GARDEN,2015,6,277.0
1230,1,LAWN AND GARDEN,2015,7,247.0
1231,1,LAWN AND GARDEN,2015,8,248.0
1232,1,LAWN AND GARDEN,2015,9,278.0
1233,1,LAWN AND GARDEN,2015,10,288.0
1234,1,LAWN AND GARDEN,2015,11,213.0
1235,1,LAWN AND GARDEN,2015,12,255.0
1236,1,LAWN AND GARDEN,2016,1,195.0
1237,1,LAWN AND GARDEN,2016,2,216.0
1238,1,LAWN AND GARDEN,2016,3,258.0
1239,1,LAWN AND GARDEN,2016,4,214.0
1240,1,LAWN AND GARDEN,2016,5,268.0
1241,1,LAWN AND GARDEN,2016,6,224.0
1242,1,LAWN AND GARDEN,2016,7,184.0
1243,1,LAWN AND GARDEN,2016,8,250.0
1244,1,LAWN AND GARDEN,2016,9,242.0
1245,1,LAWN AND GARDEN,2016,10,226.0
1246,1,LAWN AND GARDEN,2016,11,213.0
1247,1,LAWN AND GARDEN,2016,12,488.0
1248,1,LAWN AND GARDEN,2017,1,545.0
1249,1,LAWN AND GARDEN,2017,2,516.0
1250,1,LAWN AND GARDEN,2017,3,568.0
1251,1,LAWN AND GARDEN,2017,4,563.0
1252,1,LAWN AND GARDEN,2017,5,671.0
1253,1,LAWN AND GARDEN,2017,6,553.0
1254,1,LAWN AND GARDEN,2017,7,624.0
1255,1,LAWN AND GARDEN,2017,8,254.0
1256,1,LAWN AND GARDEN,2017,9,0.0
1257,1,LAWN AND GARDEN,2017,10,0.0
1258,1,LAWN AND GARDEN,2017,11,0.0
1259,1,LAWN AND GARDEN,2017,12,0.0
1260,1,LINGERIE,2013,1,374.0
1261,1,LINGERIE,2013,2,223.0
1262,1,LINGERIE,2013,3,239.0
1263,1,LINGERIE,2013,4,307.0
1264,1,LINGERIE,2013,5,326.0
1265,1,LINGERIE,2013,6,226.0
1266,1,LINGERIE,2013,7,285.0
1267,1,LINGERIE,2013,8,206.0
1268,1,LINGERIE,2013,9,305.0
1269,1,LINGERIE,2013,10,349.0
1270,1,LINGERIE,2013,11,229.0
1271,1,LINGERIE,2013,12,343.0
1272,1,LINGERIE,2014,1,243.0
1273,1,LINGERIE,2014,2,149.0
