,store_nbr,family,year,sales
672,13,BEAUTY,2015,412.0
673,13,BEAUTY,2016,426.0
674,13,BEAUTY,2017,523.0
675,13,BEVERAGES,2013,269863.0
676,13,BEVERAGES,2014,442880.0
677,13,BEVERAGES,2015,514416.0
678,13,BEVERAGES,2016,577349.0
679,13,BEVERAGES,2017,368787.0
680,13,BOOKS,2013,0.0
681,13,BOOKS,2014,0.0
682,13,BOOKS,2015,0.0
683,13,BOOKS,2016,0.0
684,13,BOOKS,2017,0.0
685,13,BREAD/BAKERY,2013,66934.0
686,13,BREAD/BAKERY,2014,58857.0
687,13,BREAD/BAKERY,2015,71653.0
688,13,BREAD/BAKERY,2016,49503.0
689,13,BREAD/BAKERY,2017,30280.0
690,13,CELEBRATION,2013,0.0
691,13,CELEBRATION,2014,1776.0
692,13,CELEBRATION,2015,1653.0
693,13,CELEBRATION,2016,1835.0
694,13,CELEBRATION,2017,1651.0
695,13,CLEANING,2013,240779.0
696,13,CLEANING,2014,272542.0
697,13,CLEANING,2015,343737.0
698,13,CLEANING,2016,277863.0
699,13,CLEANING,2017,178085.0
700,13,DAIRY,2013,48829.0
701,13,DAIRY,2014,108156.0
702,13,DAIRY,2015,111578.0
703,13,DAIRY,2016,113059.0
704,13,DAIRY,2017,72818.0
705,13,DELI,2013,39948.0
706,13,DELI,2014,50049.0
707,13,DELI,2015,72991.0
708,13,DELI,2016,63173.0
709,13,DELI,2017,40865.0
710,13,EGGS,2013,11105.0
711,13,EGGS,2014,21663.0
712,13,EGGS,2015,24218.0
713,13,EGGS,2016,18813.0
714,13,EGGS,2017,12165.0
715,13,FROZEN FOODS,2013,6931.094
716,13,FROZEN FOODS,2014,10162.992
717,13,FROZEN FOODS,2015,17423.67
718,13,FROZEN FOODS,2016,13741.323
719,13,FROZEN FOODS,2017,7767.798
720,13,GROCERY I,2013,791879.0
721,13,GROCERY I,2014,902854.75
722,13,GROCERY I,2015,1172772.4
723,13,GROCERY I,2016,1057241.6
724,13,GROCERY I,2017,645333.0
725,13,GROCERY II,2013,2548.0
726,13,GROCERY II,2014,2510.0
727,13,GROCERY II,2015,3232.0
728,13,GROCERY II,2016,2093.0
729,13,GROCERY II,2017,1906.0
730,13,HARDWARE,2013,137.0
731,13,HARDWARE,2014,223.0
732,13,HARDWARE,2015,247.0
733,13,HARDWARE,2016,264.0
734,13,HARDWARE,2017,31.0
735,13,HOME AND KITCHEN I,2013,0.0
736,13,HOME AND KITCHEN I,2014,4567.0
737,13,HOME AND KITCHEN I,2015,5387.0
738,13,HOME AND KITCHEN I,2016,4563.0
739,13,HOME AND KITCHEN I,2017,3462.0
740,13,HOME AND KITCHEN II,2013,0.0
741,13,HOME AND KITCHEN II,2014,1444.0
742,13,HOME AND KITCHEN II,2015,5580.0
743,13,HOME AND KITCHEN II,2016,3992.0
744,13,HOME AND KITCHEN II,2017,2585.0
745,13,HOME APPLIANCES,2013,77.0
746,13,HOME APPLIANCES,2014,84.0
747,13,HOME APPLIANCES,2015,51.0
748,13,HOME APPLIANCES,2016,25.0
749,13,HOME APPLIANCES,2017,24.0
750,13,HOME CARE,2013,0.0
751,13,HOME CARE,2014,40094.0
752,13,HOME CARE,2015,44530.0
753,13,HOME CARE,2016,59726.0
754,13,HOME CARE,2017,35766.0
755,13,LADIESWEAR,2013,0.0
756,13,LADIESWEAR,2014,1500.0
757,13,LADIESWEAR,2015,931.0
758,13,LADIESWEAR,2016,1413.0
759,13,LADIESWEAR,2017,731.0
760,13,LAWN AND GARDEN,2013,0.0
761,13,LAWN AND GARDEN,2014,9.0
762,13,LAWN AND GARDEN,2015,12.0
763,13,LAWN AND GARDEN,2016,0.0
764,13,LAWN AND GARDEN,2017,0.0
765,13,LINGERIE,2013,1718.0
766,13,LINGERIE,2014,1285.0
767,13,LINGERIE,2015,764.0
768,13,LINGERIE,2016,706.0
769,13,LINGERIE,2017,686.0
770,13,"LIQUOR,WINE,BEER",2013,8685.0
771,13,"LIQUOR,WINE,BEER",2014,10866.0
772,13,"LIQUOR,WINE,BEER",2015,13807.0
773,13,"LIQUOR,WINE,BEER",2016,13079.0
774,13,"LIQUOR,WINE,BEER",2017,7925.0
775,13,MAGAZINES,2013,0.0
776,13,MAGAZINES,2014,36.0
777,13,MAGAZINES,2015,106.0
778,13,MAGAZINES,2016,392.0
779,13,MAGAZINES,2017,241.0
780,13,MEATS,2013,52619.23
781,13,MEATS,2014,53669.22
782,13,MEATS,2015,60731.805
783,13,MEATS,2016,54173.434
784,13,MEATS,2017,36837.965
785,13,PERSONAL CARE,2013,50149.0
786,13,PERSONAL CARE,2014,56670.0
787,13,PERSONAL CARE,2015,75952.0
788,13,PERSONAL CARE,2016,74793.0
789,13,PERSONAL CARE,2017,45807.0
790,13,PET SUPPLIES,2013,0.0
791,13,PET SUPPLIES,2014,74.0
792,13,PET SUPPLIES,2015,36.0
793,13,PET SUPPLIES,2016,147.0
794,13,PET SUPPLIES,2017,149.0
795,13,PLAYERS AND ELECTRONICS,2013,0.0
796,13,PLAYERS AND ELECTRONICS,2014,652.0
797,13,PLAYERS AND ELECTRONICS,2015,795.0
798,13,PLAYERS AND ELECTRONICS,2016,1515.0
799,13,PLAYERS AND ELECTRONICS,2017,1038.0
800,13,POULTRY,2013,29572.805
801,13,POULTRY,2014,51038.06
802,13,POULTRY,2015,51265.082
803,13,POULTRY,2016,43622.145
804,13,POULTRY,2017,24170.229
805,13,PREPARED FOODS,2013,5472.0
806,13,PREPARED FOODS,2014,6043.0
807,13,PREPARED FOODS,2015,13834.0
808,13,PREPARED FOODS,2016,13610.0
809,13,PREPARED FOODS,2017,7493.0
810,13,PRODUCE,2013,0.0
811,13,PRODUCE,2014,42115.88
812,13,PRODUCE,2015,41802.266
813,13,PRODUCE,2016,69867.47
814,13,PRODUCE,2017,45736.582
815,13,SCHOOL AND OFFICE SUPPLIES,2013,0.0
816,13,SCHOOL AND OFFICE SUPPLIES,2014,216.0
817,13,SCHOOL AND OFFICE SUPPLIES,2015,220.0
818,13,SCHOOL AND OFFICE SUPPLIES,2016,200.0
819,13,SCHOOL AND OFFICE SUPPLIES,2017,73.0
820,13,SEAFOOD,2013,969.0
821,13,SEAFOOD,2014,435.0
822,13,SEAFOOD,2015,483.0
823,13,SEAFOOD,2016,946.0
824,13,SEAFOOD,2017,571.0
825,14,AUTOMOTIVE,2013,935.0
826,14,AUTOMOTIVE,2014,1165.0
827,14,AUTOMOTIVE,2015,1135.0
828,14,AUTOMOTIVE,2016,1797.0
829,14,AUTOMOTIVE,2017,1061.0
830,14,BABY CARE,2013,0.0
831,14,BABY CARE,2014,0.0
832,14,BABY CARE,2015,0.0
833,14,BABY CARE,2016,11.0
834,14,BABY CARE,2017,0.0
835,14,BEAUTY,2013,826.0
836,14,BEAUTY,2014,518.0
837,14,BEAUTY,2015,230.0
838,14,BEAUTY,2016,193.0
839,14,BEAUTY,2017,370.0
840,14,BEVERAGES,2013,163994.0
841,14,BEVERAGES,2014,318655.0
842,14,BEVERAGES,2015,353069.0
843,14,BEVERAGES,2016,466648.0
844,14,BEVERAGES,2017,319893.0
845,14,BOOKS,2013,0.0
846,14,BOOKS,2014,0.0
847,14,BOOKS,2015,0.0
848,14,BOOKS,2016,0.0
849,14,BOOKS,2017,0.0
850,14,BREAD/BAKERY,2013,73390.0
851,14,BREAD/BAKERY,2014,66432.0
852,14,BREAD/BAKERY,2015,78253.0
853,14,BREAD/BAKERY,2016,65966.0
854,14,BREAD/BAKERY,2017,38850.0
855,14,CELEBRATION,2013,0.0
856,14,CELEBRATION,2014,1547.0
857,14,CELEBRATION,2015,1714.0
858,14,CELEBRATION,2016,2722.0
859,14,CELEBRATION,2017,1889.0
860,14,CLEANING,2013,371956.0
861,14,CLEANING,2014,343233.0
862,14,CLEANING,2015,401681.0
863,14,CLEANING,2016,428230.0
864,14,CLEANING,2017,293406.0
865,14,DAIRY,2013,58802.0
866,14,DAIRY,2014,129145.0
867,14,DAIRY,2015,139435.0
868,14,DAIRY,2016,162035.0
869,14,DAIRY,2017,102956.0
870,14,DELI,2013,44859.0
871,14,DELI,2014,63668.0
872,14,DELI,2015,105706.0
873,14,DELI,2016,91722.0
874,14,DELI,2017,65201.0
875,14,EGGS,2013,13491.0
876,14,EGGS,2014,13328.0
877,14,EGGS,2015,15017.0
878,14,EGGS,2016,13149.0
879,14,EGGS,2017,8354.0
880,14,FROZEN FOODS,2013,15002.102
881,14,FROZEN FOODS,2014,21877.994
882,14,FROZEN FOODS,2015,26287.18
883,14,FROZEN FOODS,2016,29479.25
884,14,FROZEN FOODS,2017,11068.216
885,14,GROCERY I,2013,917442.0
886,14,GROCERY I,2014,839014.1
887,14,GROCERY I,2015,966618.1
888,14,GROCERY I,2016,1051782.2
889,14,GROCERY I,2017,688449.0
890,14,GROCERY II,2013,2638.0
891,14,GROCERY II,2014,1817.0
892,14,GROCERY II,2015,2485.0
893,14,GROCERY II,2016,1875.0
894,14,GROCERY II,2017,1423.0
895,14,HARDWARE,2013,42.0
896,14,HARDWARE,2014,135.0
897,14,HARDWARE,2015,90.0
898,14,HARDWARE,2016,197.0
899,14,HARDWARE,2017,107.0
900,14,HOME AND KITCHEN I,2013,0.0
901,14,HOME AND KITCHEN I,2014,4464.0
902,14,HOME AND KITCHEN I,2015,6584.0
903,14,HOME AND KITCHEN I,2016,5111.0
904,14,HOME AND KITCHEN I,2017,4398.0
905,14,HOME AND KITCHEN II,2013,0.0
906,14,HOME AND KITCHEN II,2014,2142.0
907,14,HOME AND KITCHEN II,2015,6660.0
908,14,HOME AND KITCHEN II,2016,6804.0
909,14,HOME AND KITCHEN II,2017,5260.0
910,14,HOME APPLIANCES,2013,135.0
911,14,HOME APPLIANCES,2014,48.0
912,14,HOME APPLIANCES,2015,56.0
913,14,HOME APPLIANCES,2016,41.0
914,14,HOME APPLIANCES,2017,46.0
915,14,HOME CARE,2013,0.0
916,14,HOME CARE,2014,56390.0
917,14,HOME CARE,2015,60499.0
918,14,HOME CARE,2016,89644.0
919,14,HOME CARE,2017,52389.0
920,14,LADIESWEAR,2013,0.0
921,14,LADIESWEAR,2014,1344.0
922,14,LADIESWEAR,2015,0.0
923,14,LADIESWEAR,2016,0.0
924,14,LADIESWEAR,2017,275.0
925,14,LAWN AND GARDEN,2013,0.0
926,14,LAWN AND GARDEN,2014,0.0
927,14,LAWN AND GARDEN,2015,0.0
928,14,LAWN AND GARDEN,2016,0.0
929,14,LAWN AND GARDEN,2017,0.0
930,14,LINGERIE,2013,1889.0
931,14,LINGERIE,2014,2309.0
932,14,LINGERIE,2015,1940.0
933,14,LINGERIE,2016,1139.0
934,14,LINGERIE,2017,722.0
935,14,"LIQUOR,WINE,BEER",2013,9154.0
936,14,"LIQUOR,WINE,BEER",2014,8934.0
937,14,"LIQUOR,WINE,BEER",2015,9260.0
938,14,"LIQUOR,WINE,BEER",2016,9781.0
939,14,"LIQUOR,WINE,BEER",2017,5350.0
940,14,MAGAZINES,2013,0.0
941,14,MAGAZINES,2014,53.0
942,14,MAGAZINES,2015,224.0
943,14,MAGAZINES,2016,650.0
944,14,MAGAZINES,2017,417.0
945,14,MEATS,2013,143797.5
946,14,MEATS,2014,108996.67
947,14,MEATS,2015,90156.74
948,14,MEATS,2016,101051.11
949,14,MEATS,2017,62668.215
950,14,PERSONAL CARE,2013,88285.0
951,14,PERSONAL CARE,2014,84505.0
952,14,PERSONAL CARE,2015,113449.0
953,14,PERSONAL CARE,2016,110814.0
954,14,PERSONAL CARE,2017,65513.0
955,14,PET SUPPLIES,2013,0.0
956,14,PET SUPPLIES,2014,69.0
957,14,PET SUPPLIES,2015,136.0
958,14,PET SUPPLIES,2016,281.0
959,14,PET SUPPLIES,2017,257.0
960,14,PLAYERS AND ELECTRONICS,2013,0.0
961,14,PLAYERS AND ELECTRONICS,2014,725.0
962,14,PLAYERS AND ELECTRONICS,2015,831.0
963,14,PLAYERS AND ELECTRONICS,2016,2071.0
964,14,PLAYERS AND ELECTRONICS,2017,1403.0
965,14,POULTRY,2013,29903.05
966,14,POULTRY,2014,42114.043
967,14,POULTRY,2015,38236.367
968,14,POULTRY,2016,29440.176
969,14,POULTRY,2017,19969.191
970,14,PREPARED FOODS,2013,11673.0
971,14,PREPARED FOODS,2014,13176.0
972,14,PREPARED FOODS,2015,25238.0
973,14,PREPARED FOODS,2016,31201.0
974,14,PREPARED FOODS,2017,20880.0
975,14,PRODUCE,2013,0.0
976,14,PRODUCE,2014,76618.93
977,14,PRODUCE,2015,78951.87
978,14,PRODUCE,2016,135684.86
979,14,PRODUCE,2017,93436.77
980,14,SCHOOL AND OFFICE SUPPLIES,2013,0.0
981,14,SCHOOL AND OFFICE SUPPLIES,2014,4.0
982,14,SCHOOL AND OFFICE SUPPLIES,2015,271.0
983,14,SCHOOL AND OFFICE SUPPLIES,2016,188.0
984,14,SCHOOL AND OFFICE SUPPLIES,2017,96.0
985,14,SEAFOOD,2013,2140.0
986,14,SEAFOOD,2014,784.0
987,14,SEAFOOD,2015,1226.0
988,14,SEAFOOD,2016,1917.0
989,14,SEAFOOD,2017,1182.0
990,15,AUTOMOTIVE,2013,751.0
991,15,AUTOMOTIVE,2014,815.0
992,15,AUTOMOTIVE,2015,1080.0
993,15,AUTOMOTIVE,2016,1068.0
994,15,AUTOMOTIVE,2017,806.0
995,15,BABY CARE,2013,0.0
996,15,BABY CARE,2014,34.0
997,15,BABY CARE,2015,625.0
998,15,BABY CARE,2016,552.0
999,15,BABY CARE,2017,369.0
1000,15,BEAUTY,2013,861.0
1001,15,BEAUTY,2014,537.0
1002,15,BEAUTY,2015,618.0
1003,15,BEAUTY,2016,554.0
1004,15,BEAUTY,2017,679.0
1005,15,BEVERAGES,2013,238702.0
1006,15,BEVERAGES,2014,383338.0
1007,15,BEVERAGES,2015,475840.0
1008,15,BEVERAGES,2016,585044.0
1009,15,BEVERAGES,2017,399601.0
1010,15,BOOKS,2013,0.0
1011,15,BOOKS,2014,0.0
1012,15,BOOKS,2015,0.0
1013,15,BOOKS,2016,0.0
1014,15,BOOKS,2017,0.0
1015,15,BREAD/BAKERY,2013,55556.0
1016,15,BREAD/BAKERY,2014,53725.0
1017,15,BREAD/BAKERY,2015,56783.0
1018,15,BREAD/BAKERY,2016,53467.0
1019,15,BREAD/BAKERY,2017,37850.0
1020,15,CELEBRATION,2013,0.0
1021,15,CELEBRATION,2014,1132.0
1022,15,CELEBRATION,2015,1498.0
1023,15,CELEBRATION,2016,1493.0
1024,15,CELEBRATION,2017,961.0
1025,15,CLEANING,2013,283591.0
1026,15,CLEANING,2014,291342.0
1027,15,CLEANING,2015,339911.0
1028,15,CLEANING,2016,345810.0
1029,15,CLEANING,2017,208979.0
1030,15,DAIRY,2013,52424.0
1031,15,DAIRY,2014,114948.0
1032,15,DAIRY,2015,119657.0
1033,15,DAIRY,2016,133492.0
1034,15,DAIRY,2017,88751.0
1035,15,DELI,2013,76109.0
1036,15,DELI,2014,99099.0
1037,15,DELI,2015,115187.0
1038,15,DELI,2016,98689.0
1039,15,DELI,2017,67356.0
1040,15,EGGS,2013,15467.0
1041,15,EGGS,2014,23641.0
1042,15,EGGS,2015,39243.0
1043,15,EGGS,2016,33705.0
1044,15,EGGS,2017,20328.0
1045,15,FROZEN FOODS,2013,11200.767
1046,15,FROZEN FOODS,2014,22829.172
1047,15,FROZEN FOODS,2015,29963.52
1048,15,FROZEN FOODS,2016,28994.771
1049,15,FROZEN FOODS,2017,14893.654
1050,15,GROCERY I,2013,903574.0
1051,15,GROCERY I,2014,920044.8
1052,15,GROCERY I,2015,1006166.9
1053,15,GROCERY I,2016,1077867.0
1054,15,GROCERY I,2017,670569.5
1055,15,GROCERY II,2013,4627.0
1056,15,GROCERY II,2014,3554.0
1057,15,GROCERY II,2015,3868.0
1058,15,GROCERY II,2016,2514.0
1059,15,GROCERY II,2017,1721.0
1060,15,HARDWARE,2013,318.0
1061,15,HARDWARE,2014,281.0
1062,15,HARDWARE,2015,336.0
1063,15,HARDWARE,2016,378.0
1064,15,HARDWARE,2017,226.0
1065,15,HOME AND KITCHEN I,2013,0.0
1066,15,HOME AND KITCHEN I,2014,17924.0
1067,15,HOME AND KITCHEN I,2015,17162.0
1068,15,HOME AND KITCHEN I,2016,10668.0
1069,15,HOME AND KITCHEN I,2017,3957.0
1070,15,HOME AND KITCHEN II,2013,0.0
1071,15,HOME AND KITCHEN II,2014,1898.0
1072,15,HOME AND KITCHEN II,2015,4414.0
1073,15,HOME AND KITCHEN II,2016,6499.0
1074,15,HOME AND KITCHEN II,2017,4767.0
1075,15,HOME APPLIANCES,2013,83.0
1076,15,HOME APPLIANCES,2014,42.0
1077,15,HOME APPLIANCES,2015,28.0
1078,15,HOME APPLIANCES,2016,18.0
1079,15,HOME APPLIANCES,2017,24.0
1080,15,HOME CARE,2013,0.0
1081,15,HOME CARE,2014,52898.0
1082,15,HOME CARE,2015,56212.0
1083,15,HOME CARE,2016,84880.0
1084,15,HOME CARE,2017,53425.0
1085,15,LADIESWEAR,2013,0.0
1086,15,LADIESWEAR,2014,1929.0
1087,15,LADIESWEAR,2015,1617.0
1088,15,LADIESWEAR,2016,3421.0
1089,15,LADIESWEAR,2017,2518.0
1090,15,LAWN AND GARDEN,2013,0.0
1091,15,LAWN AND GARDEN,2014,9.0
1092,15,LAWN AND GARDEN,2015,6.0
1093,15,LAWN AND GARDEN,2016,0.0
1094,15,LAWN AND GARDEN,2017,0.0
1095,15,LINGERIE,2013,1770.0
1096,15,LINGERIE,2014,1747.0
1097,15,LINGERIE,2015,1666.0
1098,15,LINGERIE,2016,1596.0
1099,15,LINGERIE,2017,1163.0
1100,15,"LIQUOR,WINE,BEER",2013,9992.0
1101,15,"LIQUOR,WINE,BEER",2014,8235.0
1102,15,"LIQUOR,WINE,BEER",2015,9203.0
1103,15,"LIQUOR,WINE,BEER",2016,9022.0
1104,15,"LIQUOR,WINE,BEER",2017,5066.0
1105,15,MAGAZINES,2013,0.0
1106,15,MAGAZINES,2014,30.0
1107,15,MAGAZINES,2015,168.0
1108,15,MAGAZINES,2016,637.0
1109,15,MAGAZINES,2017,427.0
1110,15,MEATS,2013,43171.18
1111,15,MEATS,2014,44046.79
1112,15,MEATS,2015,45763.758
1113,15,MEATS,2016,47585.676
1114,15,MEATS,2017,31179.053
1115,15,PERSONAL CARE,2013,54554.0
1116,15,PERSONAL CARE,2014,60262.0
1117,15,PERSONAL CARE,2015,73124.0
1118,15,PERSONAL CARE,2016,72383.0
1119,15,PERSONAL CARE,2017,45214.0
1120,15,PET SUPPLIES,2013,0.0
1121,15,PET SUPPLIES,2014,81.0
1122,15,PET SUPPLIES,2015,47.0
1123,15,PET SUPPLIES,2016,237.0
1124,15,PET SUPPLIES,2017,307.0
1125,15,PLAYERS AND ELECTRONICS,2013,0.0
1126,15,PLAYERS AND ELECTRONICS,2014,591.0
1127,15,PLAYERS AND ELECTRONICS,2015,998.0
1128,15,PLAYERS AND ELECTRONICS,2016,1600.0
1129,15,PLAYERS AND ELECTRONICS,2017,1304.0
1130,15,POULTRY,2013,22654.297
1131,15,POULTRY,2014,51264.816
1132,15,POULTRY,2015,55233.707
1133,15,POULTRY,2016,53725.848
1134,15,POULTRY,2017,27031.197
1135,15,PREPARED FOODS,2013,7466.0
1136,15,PREPARED FOODS,2014,8238.0
1137,15,PREPARED FOODS,2015,10737.0
1138,15,PREPARED FOODS,2016,14846.0
1139,15,PREPARED FOODS,2017,10689.0
1140,15,PRODUCE,2013,0.0
1141,15,PRODUCE,2014,118137.12
1142,15,PRODUCE,2015,150354.38
1143,15,PRODUCE,2016,234000.0
1144,15,PRODUCE,2017,153775.22
1145,15,SCHOOL AND OFFICE SUPPLIES,2013,0.0
1146,15,SCHOOL AND OFFICE SUPPLIES,2014,297.0
1147,15,SCHOOL AND OFFICE SUPPLIES,2015,123.0
1148,15,SCHOOL AND OFFICE SUPPLIES,2016,237.0
1149,15,SCHOOL AND OFFICE SUPPLIES,2017,69.0
1150,15,SEAFOOD,2013,1769.0
1151,15,SEAFOOD,2014,1915.0
1152,15,SEAFOOD,2015,1908.0
1153,15,SEAFOOD,2016,1774.0
1154,15,SEAFOOD,2017,1461.0
1155,16,AUTOMOTIVE,2013,2024.0
1156,16,AUTOMOTIVE,2014,2031.0
1157,16,AUTOMOTIVE,2015,2626.0
1158,16,AUTOMOTIVE,2016,1891.0
1159,16,AUTOMOTIVE,2017,1116.0
1160,16,BABY CARE,2013,0.0
1161,16,BABY CARE,2014,12.0
1162,16,BABY CARE,2015,40.0
1163,16,BABY CARE,2016,87.0
1164,16,BABY CARE,2017,19.0
1165,16,BEAUTY,2013,431.0
1166,16,BEAUTY,2014,280.0
1167,16,BEAUTY,2015,271.0
1168,16,BEAUTY,2016,241.0
1169,16,BEAUTY,2017,248.0
1170,16,BEVERAGES,2013,187724.0
1171,16,BEVERAGES,2014,442159.0
1172,16,BEVERAGES,2015,412934.0
1173,16,BEVERAGES,2016,476331.0
1174,16,BEVERAGES,2017,306720.0
1175,16,BOOKS,2013,0.0
1176,16,BOOKS,2014,0.0
1177,16,BOOKS,2015,0.0
1178,16,BOOKS,2016,0.0
1179,16,BOOKS,2017,0.0
1180,16,BREAD/BAKERY,2013,81668.0
1181,16,BREAD/BAKERY,2014,85324.0
1182,16,BREAD/BAKERY,2015,79745.0
1183,16,BREAD/BAKERY,2016,60881.0
1184,16,BREAD/BAKERY,2017,32456.0
1185,16,CELEBRATION,2013,0.0
1186,16,CELEBRATION,2014,1640.0
1187,16,CELEBRATION,2015,1093.0
1188,16,CELEBRATION,2016,2083.0
1189,16,CELEBRATION,2017,1272.0
1190,16,CLEANING,2013,346098.0
1191,16,CLEANING,2014,404031.0
1192,16,CLEANING,2015,406087.0
1193,16,CLEANING,2016,303545.0
1194,16,CLEANING,2017,227241.0
1195,16,DAIRY,2013,47067.0
1196,16,DAIRY,2014,111518.0
1197,16,DAIRY,2015,98456.0
1198,16,DAIRY,2016,94549.0
1199,16,DAIRY,2017,60505.0
1200,16,DELI,2013,73206.0
1201,16,DELI,2014,84191.0
1202,16,DELI,2015,94418.0
1203,16,DELI,2016,70751.0
1204,16,DELI,2017,37749.0
1205,16,EGGS,2013,48821.0
1206,16,EGGS,2014,93381.0
1207,16,EGGS,2015,65423.0
1208,16,EGGS,2016,56886.0
1209,16,EGGS,2017,34989.0
1210,16,FROZEN FOODS,2013,12474.359
1211,16,FROZEN FOODS,2014,16658.486
1212,16,FROZEN FOODS,2015,15855.781
1213,16,FROZEN FOODS,2016,16399.79
1214,16,FROZEN FOODS,2017,8640.992
1215,16,GROCERY I,2013,952892.0
1216,16,GROCERY I,2014,1012984.5
1217,16,GROCERY I,2015,985618.56
1218,16,GROCERY I,2016,848052.2
1219,16,GROCERY I,2017,507725.0
1220,16,GROCERY II,2013,2788.0
1221,16,GROCERY II,2014,2228.0
1222,16,GROCERY II,2015,2030.0
1223,16,GROCERY II,2016,1854.0
1224,16,GROCERY II,2017,1051.0
1225,16,HARDWARE,2013,168.0
1226,16,HARDWARE,2014,335.0
1227,16,HARDWARE,2015,243.0
1228,16,HARDWARE,2016,175.0
1229,16,HARDWARE,2017,76.0
1230,16,HOME AND KITCHEN I,2013,0.0
1231,16,HOME AND KITCHEN I,2014,4095.0
1232,16,HOME AND KITCHEN I,2015,7536.0
1233,16,HOME AND KITCHEN I,2016,5997.0
1234,16,HOME AND KITCHEN I,2017,3531.0
1235,16,HOME AND KITCHEN II,2013,0.0
1236,16,HOME AND KITCHEN II,2014,1851.0
1237,16,HOME AND KITCHEN II,2015,4780.0
1238,16,HOME AND KITCHEN II,2016,3630.0
1239,16,HOME AND KITCHEN II,2017,2817.0
1240,16,HOME APPLIANCES,2013,62.0
1241,16,HOME APPLIANCES,2014,51.0
1242,16,HOME APPLIANCES,2015,54.0
1243,16,HOME APPLIANCES,2016,15.0
1244,16,HOME APPLIANCES,2017,28.0
1245,16,HOME CARE,2013,0.0
1246,16,HOME CARE,2014,58634.0
1247,16,HOME CARE,2015,54497.0
1248,16,HOME CARE,2016,72935.0
1249,16,HOME CARE,2017,40023.0
1250,16,LADIESWEAR,2013,0.0
1251,16,LADIESWEAR,2014,0.0
1252,16,LADIESWEAR,2015,0.0
1253,16,LADIESWEAR,2016,0.0
1254,16,LADIESWEAR,2017,0.0
1255,16,LAWN AND GARDEN,2013,0.0
1256,16,LAWN AND GARDEN,2014,9.0
1257,16,LAWN AND GARDEN,2015,18.0
1258,16,LAWN AND GARDEN,2016,0.0
1259,16,LAWN AND GARDEN,2017,0.0
1260,16,LINGERIE,2013,2186.0
1261,16,LINGERIE,2014,1519.0
1262,16,LINGERIE,2015,1746.0
1263,16,LINGERIE,2016,629.0
1264,16,LINGERIE,2017,533.0
1265,16,"LIQUOR,WINE,BEER",2013,14453.0
1266,16,"LIQUOR,WINE,BEER",2014,14251.0
1267,16,"LIQUOR,WINE,BEER",2015,10311.0
1268,16,"LIQUOR,WINE,BEER",2016,12518.0
1269,16,"LIQUOR,WINE,BEER",2017,8935.0
1270,16,MAGAZINES,2013,0.0
1271,16,MAGAZINES,2014,54.0
1272,16,MAGAZINES,2015,159.0
1273,16,MAGAZINES,2016,482.0
1274,16,MAGAZINES,2017,283.0
1275,16,MEATS,2013,32734.342
1276,16,MEATS,2014,32050.893
1277,16,MEATS,2015,29742.059
1278,16,MEATS,2016,21280.611
1279,16,MEATS,2017,12797.865
1280,16,PERSONAL CARE,2013,72070.0
1281,16,PERSONAL CARE,2014,79639.0
1282,16,PERSONAL CARE,2015,83669.0
1283,16,PERSONAL CARE,2016,63223.0
1284,16,PERSONAL CARE,2017,33278.0
1285,16,PET SUPPLIES,2013,0.0
1286,16,PET SUPPLIES,2014,37.0
1287,16,PET SUPPLIES,2015,10.0
1288,16,PET SUPPLIES,2016,140.0
1289,16,PET SUPPLIES,2017,261.0
1290,16,PLAYERS AND ELECTRONICS,2013,0.0
1291,16,PLAYERS AND ELECTRONICS,2014,619.0
1292,16,PLAYERS AND ELECTRONICS,2015,807.0
1293,16,PLAYERS AND ELECTRONICS,2016,1114.0
1294,16,PLAYERS AND ELECTRONICS,2017,751.0
1295,16,POULTRY,2013,33069.6
1296,16,POULTRY,2014,43248.484
1297,16,POULTRY,2015,36771.508
1298,16,POULTRY,2016,29222.164
1299,16,POULTRY,2017,16363.869
1300,16,PREPARED FOODS,2013,15232.0
1301,16,PREPARED FOODS,2014,16468.0
1302,16,PREPARED FOODS,2015,15629.0
1303,16,PREPARED FOODS,2016,14492.0
1304,16,PREPARED FOODS,2017,8560.0
1305,16,PRODUCE,2013,0.0
1306,16,PRODUCE,2014,161276.58
1307,16,PRODUCE,2015,131956.2
1308,16,PRODUCE,2016,200332.03
1309,16,PRODUCE,2017,133417.69
1310,16,SCHOOL AND OFFICE SUPPLIES,2013,0.0
1311,16,SCHOOL AND OFFICE SUPPLIES,2014,0.0
1312,16,SCHOOL AND OFFICE SUPPLIES,2015,1.0
1313,16,SCHOOL AND OFFICE SUPPLIES,2016,712.0
1314,16,SCHOOL AND OFFICE SUPPLIES,2017,1634.0
1315,16,SEAFOOD,2013,1212.0
1316,16,SEAFOOD,2014,1428.0
1317,16,SEAFOOD,2015,1102.0
1318,16,SEAFOOD,2016,570.0
1319,16,SEAFOOD,2017,360.0
1320,17,AUTOMOTIVE,2013,1422.0
1321,17,AUTOMOTIVE,2014,1734.0
1322,17,AUTOMOTIVE,2015,2064.0
1323,17,AUTOMOTIVE,2016,2795.0
1324,17,AUTOMOTIVE,2017,2272.0
1325,17,BABY CARE,2013,0.0
1326,17,BABY CARE,2014,0.0
1327,17,BABY CARE,2015,9.0
1328,17,BABY CARE,2016,146.0
1329,17,BABY CARE,2017,102.0
